instance,vertex,degree,weighted_degree,hyperedge_participation,mwu_weighted_degree,mean_incident_mwu,max_incident_mwu,mean_incident_edge_size,max_incident_edge_size,singleton_participation,binary_participation,x_avg,certainty
exact_022,1736,2.0,4.0,2.0,0.0011178650254459286,0.0005589325127229643,0.0005589325127229643,2.0,2.0,0.0,2.0,0.4994047619047619,0.0005952380952380931
exact_022,1737,3.0,11.0,3.0,0.0006868162716339786,0.0002289387572113262,0.00022893875721132618,3.6666666666666665,4.0,0.0,0.0,0.0,0.5
exact_022,1738,4.0,16.0,4.0,0.0008756092441357553,0.00021890231103393882,0.0003577168081426972,4.0,4.0,0.0,0.0,0.0032738095238095217,0.4967261904761905
exact_022,1739,4.0,15.0,4.0,0.0009157550288453047,0.00022893875721132618,0.00022893875721132618,3.75,4.0,0.0,0.0,0.4982142857142851,0.00178571428571489
exact_022,1740,3.0,9.0,3.0,0.0010168100271456166,0.00033893667571520555,0.0005589325127229643,3.0,3.0,0.0,0.0,0.4988095238095241,0.0011904761904759087
exact_022,1741,3.0,10.0,3.0,0.0010168100271456166,0.00033893667571520555,0.0005589325127229643,3.3333333333333335,4.0,0.0,0.0,0.4994047619047619,0.0005952380952380931
exact_022,1742,4.0,14.0,4.0,0.0011017677690795071,0.0002754419422698768,0.0003577168081426972,3.5,4.0,0.0,0.0,0.49999999999999933,6.661338147750939e-16
exact_022,1743,4.0,15.0,4.0,0.0011017677690795071,0.0002754419422698768,0.0003577168081426972,3.75,4.0,0.0,0.0,0.49999999999999933,6.661338147750939e-16
exact_022,1744,4.0,15.0,4.0,0.000910551021955134,0.0002276377554887835,0.00044714601017837143,3.75,4.0,0.0,0.0,0.0065476190476190434,0.493452380952381
exact_022,1745,4.0,18.0,4.0,0.0009398551828781838,0.00023496379571954595,0.00044714601017837143,4.5,5.0,0.0,0.0,0.0,0.5
exact_022,1746,5.0,21.0,5.0,0.0010148738348411915,0.0002029747669682383,0.00044714601017837143,4.2,5.0,0.0,0.0,0.011904761904761927,0.4880952380952381
exact_022,1747,4.0,19.0,4.0,0.0009914891144245977,0.00024787227860614944,0.00044714601017837143,4.75,5.0,0.0,0.0,0.0036141343898459665,0.496385865610154
exact_022,1748,5.0,21.0,5.0,0.0010186072261735876,0.00020372144523471753,0.00035511980227647224,4.2,5.0,0.0,0.0,0.4988203273054026,0.0011796726945974
exact_022,1749,4.0,18.0,4.0,0.001017687732729046,0.0002544219331822615,0.0003577168081426972,4.5,5.0,0.0,0.0,0.48779761904761976,0.012202380952380243
exact_022,1750,5.0,23.0,5.0,0.0010720606875667359,0.00021441213751334718,0.00028617344651415776,4.6,5.0,0.0,0.0,0.4916666666666672,0.008333333333332804
exact_022,1751,5.0,21.0,5.0,0.0011309574606239512,0.00022619149212479024,0.00028617344651415776,4.2,5.0,0.0,0.0,0.5002976190476177,0.0002976190476177143
exact_022,1752,2.0,5.0,2.0,0.0009166493208656615,0.00045832466043283074,0.0005589325127229643,2.5,3.0,0.0,1.0,0.4994047619047616,0.0005952380952384262
exact_022,1753,2.0,6.0,2.0,0.0007878712699342905,0.00039393563496714526,0.0005589325127229643,3.0,4.0,0.0,1.0,0.0,0.5
exact_022,1754,3.0,14.0,3.0,0.0007440509609368102,0.0002480169869789367,0.00028617344651415776,4.666666666666667,5.0,0.0,0.0,0.0,0.5
exact_022,1755,4.0,18.0,4.0,0.0008447840141097935,0.00021119600352744838,0.00028617344651415776,4.5,5.0,0.0,0.0,0.0,0.5
exact_022,1756,4.0,15.0,4.0,0.0009961483224681855,0.00024903708061704637,0.00035511980227647224,3.75,4.0,0.0,0.0,0.0032738095238095243,0.4967261904761905
exact_022,1757,5.0,20.0,5.0,0.0010531182831721004,0.00021062365663442007,0.00022893875721132618,4.0,5.0,0.0,0.0,0.50059523809524,0.0005952380952399805
exact_022,1758,5.0,25.0,5.0,0.001016488082018288,0.00020329761640365762,0.00022893875721132618,5.0,5.0,0.0,0.0,0.4994047619047619,0.0005952380952380931
exact_022,1759,5.0,25.0,5.0,0.0010370925701673078,0.00020741851403346156,0.00028617344651415776,5.0,5.0,0.0,0.0,0.497916666666667,0.002083333333332993
exact_022,1760,3.0,15.0,3.0,0.0005586105675956358,0.0001862035225318786,0.00022893875721132618,5.0,5.0,0.0,0.0,0.0,0.5
exact_022,1761,2.0,9.0,2.0,0.0004326942511294065,0.00021634712556470326,0.00028617344651415776,4.5,5.0,0.0,0.0,0.0,0.5
exact_022,1762,4.0,16.0,4.0,0.0009386489045664374,0.00023466222614160936,0.00028617344651415776,4.0,4.0,0.0,0.0,0.5002976190476189,0.00029761904761893554
exact_022,1763,4.0,16.0,4.0,0.0009386489045664374,0.00023466222614160936,0.00028617344651415776,4.0,4.0,0.0,0.0,0.5002976190476189,0.00029761904761893554
exact_022,1764,3.0,12.0,3.0,0.0008585203395424733,0.00028617344651415776,0.00028617344651415776,4.0,4.0,0.0,0.0,0.0,0.5
exact_022,1765,3.0,14.0,3.0,0.0007188676976435642,0.00023962256588118806,0.00028617344651415776,4.666666666666667,5.0,0.0,0.0,0.0,0.5
exact_022,1766,4.0,19.0,4.0,0.0010302244074509679,0.00025755610186274197,0.00028617344651415776,4.75,5.0,0.0,0.0,0.49523809523809453,0.004761904761905467
exact_022,1767,5.0,24.0,5.0,0.0010737227713211196,0.00021474455426422393,0.00028617344651415776,4.8,5.0,0.0,0.0,0.49999999999999933,6.661338147750939e-16
exact_022,1768,4.0,18.0,4.0,0.0007417615733646967,0.00018544039334117418,0.00022893875721132618,4.5,5.0,0.0,0.0,0.0,0.5
exact_022,1769,4.0,16.0,4.0,0.0010717553288763348,0.0002679388322190837,0.0005589325127229643,4.0,5.0,0.0,0.0,0.4994047619047619,0.0005952380952380931
exact_022,1770,4.0,17.0,4.0,0.0009844366560087026,0.00024610916400217566,0.00028617344651415776,4.25,5.0,0.0,0.0,0.4982142857142851,0.00178571428571489
exact_022,1771,5.0,24.0,5.0,0.0009455170672827773,0.00018910341345655546,0.00028617344651415776,4.8,5.0,0.0,0.0,0.004761904761904792,0.4952380952380952
exact_022,1772,5.0,24.0,5.0,0.0009340701294222107,0.00018681402588444215,0.00022893875721132618,4.8,5.0,0.0,0.0,0.0026785714285714295,0.4973214285714286
exact_022,1773,5.0,22.0,5.0,0.0009340701294222107,0.00018681402588444215,0.00022893875721132618,4.4,5.0,0.0,0.0,0.002083333333333346,0.4979166666666667
exact_022,1774,3.0,13.0,3.0,0.0005586105675956358,0.0001862035225318786,0.00022893875721132618,4.333333333333333,5.0,0.0,0.0,0.0,0.5
exact_022,1775,3.0,10.0,3.0,0.0009164704624615901,0.0003054901541538634,0.00044714601017837143,3.3333333333333335,4.0,0.0,0.0,0.49642857142857144,0.0035714285714285587
exact_022,1776,3.0,10.0,3.0,0.0009164704624615901,0.0003054901541538634,0.00044714601017837143,3.3333333333333335,4.0,0.0,0.0,0.49642857142857144,0.0035714285714285587
exact_022,1777,3.0,11.0,3.0,0.0008270412604259159,0.000275680420141972,0.0003577168081426972,3.6666666666666665,4.0,0.0,0.0,0.0,0.5
exact_022,1778,3.0,10.0,3.0,0.0009443723734967205,0.0003147907911655735,0.0003577168081426972,3.3333333333333335,4.0,0.0,0.0,0.0020833333333333437,0.4979166666666667
exact_022,1779,4.0,17.0,4.0,0.0009369318638873525,0.00023423296597183813,0.0003577168081426972,4.25,5.0,0.0,0.0,0.49672619047618977,0.003273809523810234
exact_022,1780,5.0,22.0,5.0,0.0009249125791337576,0.00018498251582675152,0.00022893875721132618,4.4,5.0,0.0,0.0,0.4994047619047616,0.0005952380952384262
exact_022,1781,2.0,5.0,2.0,0.0009166493208656615,0.00045832466043283074,0.0005589325127229643,2.5,3.0,0.0,1.0,0.0,0.5
exact_022,1782,2.0,5.0,2.0,0.0011022708083409578,0.0005511354041704789,0.0008733320511296316,2.5,3.0,0.0,1.0,0.4988095238095241,0.0011904761904759087
exact_022,1783,2.0,5.0,2.0,0.0011022708083409578,0.0005511354041704789,0.0008733320511296316,2.5,3.0,0.0,1.0,0.4988095238095241,0.0011904761904759087
exact_022,1784,2.0,5.0,2.0,0.0007878712699342905,0.00039393563496714526,0.0005589325127229643,2.5,3.0,0.0,1.0,0.0,0.5
exact_022,1785,2.0,4.0,2.0,0.0009166493208656615,0.00045832466043283074,0.0005589325127229643,2.0,2.0,0.0,2.0,0.4994047619047616,0.0005952380952384262
exact_022,1786,4.0,15.0,4.0,0.0009478064548548906,0.00023695161371372264,0.00028617344651415776,3.75,4.0,0.0,0.0,0.5002976190476189,0.00029761904761893554
exact_022,1787,4.0,14.0,4.0,0.0009386489045664374,0.00023466222614160936,0.00028617344651415776,3.5,4.0,0.0,0.0,0.5002976190476189,0.00029761904761893554
exact_022,1788,3.0,10.0,3.0,0.0007554978987973765,0.00025183263293245884,0.00028617344651415776,3.3333333333333335,4.0,0.0,0.0,0.0,0.5
exact_022,1789,3.0,11.0,3.0,0.0009099540124184501,0.00030331800413948336,0.00044714601017837143,3.6666666666666665,4.0,0.0,0.0,0.0,0.5
exact_022,1790,3.0,11.0,3.0,0.0009622582139038553,0.00032075273796795177,0.00044714601017837143,3.6666666666666665,4.0,0.0,0.0,0.001785714285714289,0.4982142857142857
exact_022,1791,3.0,10.0,3.0,0.0009622582139038553,0.00032075273796795177,0.00044714601017837143,3.3333333333333335,4.0,0.0,0.0,0.001785714285714289,0.4982142857142857
exact_022,1792,3.0,10.0,3.0,0.0010194929032066868,0.00033983096773556226,0.00044714601017837143,3.3333333333333335,4.0,0.0,0.0,0.499702380952381,0.00029761904761899105
exact_022,1793,4.0,15.0,4.0,0.0009478064548548906,0.00023695161371372264,0.00028617344651415776,3.75,4.0,0.0,0.0,0.002380952380952396,0.4976190476190476
exact_022,1794,4.0,15.0,4.0,0.0010351548952683943,0.0002587887238170986,0.00028617344651415776,3.75,4.0,0.0,0.0,0.499702380952381,0.00029761904761899105
exact_022,1795,4.0,16.0,4.0,0.0010445330797766758,0.00026113326994416894,0.0003577168081426972,4.0,4.0,0.0,0.0,0.4991071428571426,0.0008928571428574172
exact_022,1796,4.0,16.0,4.0,0.0010445330797766758,0.00026113326994416894,0.0003577168081426972,4.0,4.0,0.0,0.0,0.4991071428571426,0.0008928571428574172
exact_022,1797,4.0,17.0,4.0,0.0009987453283344105,0.00024968633208360264,0.0003577168081426972,4.25,5.0,0.0,0.0,0.001190476190476198,0.4988095238095238
exact_022,1798,4.0,14.0,4.0,0.0009478064548548906,0.00023695161371372264,0.00028617344651415776,3.5,4.0,0.0,0.0,0.0029761904761904747,0.49702380952380953
exact_022,1799,3.0,11.0,3.0,0.0008585203395424733,0.00028617344651415776,0.00028617344651415776,3.6666666666666665,4.0,0.0,0.0,0.0,0.5
exact_022,1800,4.0,16.0,4.0,0.0008681576068982519,0.00021703940172456296,0.00028617344651415776,4.0,4.0,0.0,0.0,0.0014880952380952374,0.49851190476190477
exact_022,1801,4.0,15.0,4.0,0.0009272019667058711,0.00023180049167646777,0.00028617344651415776,3.75,4.0,0.0,0.0,0.4994047619047616,0.0005952380952384262
exact_022,1802,4.0,16.0,4.0,0.000956927856918679,0.00023923196422966976,0.00028617344651415776,4.0,4.0,0.0,0.0,0.49970238095237973,0.0002976190476202678
exact_022,1803,4.0,15.0,4.0,0.0010416713453115342,0.00026041783632788356,0.00028617344651415776,3.75,4.0,0.0,0.0,0.5002976190476177,0.0002976190476177143
exact_022,1804,4.0,16.0,4.0,0.0009111401054764138,0.00022778502636910345,0.00028617344651415776,4.0,4.0,0.0,0.0,0.0014880952380952374,0.49851190476190477
exact_022,1805,3.0,10.0,3.0,0.0008798402613077779,0.00029328008710259265,0.00044714601017837143,3.3333333333333335,4.0,0.0,0.0,0.0,0.5
exact_022,1806,3.0,9.0,3.0,0.0010408128249719917,0.0003469376083239972,0.00044714601017837143,3.0,3.0,0.0,0.0,0.4991071428571426,0.0008928571428574172
exact_022,1807,2.0,5.0,2.0,0.0010563824490464025,0.0005281912245232013,0.0006986656409037053,2.5,3.0,0.0,1.0,0.4988095238095241,0.0011904761904759087
exact_022,1808,2.0,5.0,2.0,0.0010563824490464025,0.0005281912245232013,0.0006986656409037053,2.5,3.0,0.0,1.0,0.4991071428571426,0.0008928571428574172
exact_022,1809,3.0,9.0,3.0,0.0010731504244280916,0.0003577168081426972,0.0003577168081426972,3.0,3.0,0.0,0.0,0.49999999999999933,6.661338147750939e-16
exact_022,1810,3.0,9.0,3.0,0.0010731504244280916,0.0003577168081426972,0.0003577168081426972,3.0,3.0,0.0,0.0,0.49999999999999933,6.661338147750939e-16
exact_022,1811,3.0,9.0,3.0,0.0010731504244280916,0.0003577168081426972,0.0003577168081426972,3.0,3.0,0.0,0.0,0.49999999999999933,6.661338147750939e-16
exact_022,1812,3.0,9.0,3.0,0.0010731504244280916,0.0003577168081426972,0.0003577168081426972,3.0,3.0,0.0,0.0,0.49999999999999933,6.661338147750939e-16
exact_022,1813,2.0,4.0,2.0,0.0011178650254459286,0.0005589325127229643,0.0005589325127229643,2.0,2.0,0.0,2.0,0.4994047619047619,0.0005952380952380931
exact_022,1814,2.0,4.0,2.0,0.0011178650254459286,0.0005589325127229643,0.0005589325127229643,2.0,2.0,0.0,2.0,0.4994047619047619,0.0005952380952380931
exact_022,1815,3.0,11.0,3.0,0.000997734921964226,0.00033257830732140865,0.00044714601017837143,3.6666666666666665,4.0,0.0,0.0,0.0008928571428571445,0.49910714285714286
exact_022,1816,4.0,16.0,4.0,0.0010559800176372421,0.00026399500440931053,0.0003577168081426972,4.0,4.0,0.0,0.0,0.499702380952381,0.00029761904761899105
exact_022,1817,4.0,17.0,4.0,0.0008769532058748514,0.00021923830146871286,0.0003577168081426972,4.25,5.0,0.0,0.0,0.003869047619047615,0.4961309523809524
exact_022,1818,3.0,9.0,3.0,0.0009300637011710127,0.0003100212337236709,0.0003577168081426972,3.0,3.0,0.0,0.0,0.5,0.0
exact_022,1819,4.0,16.0,4.0,0.0009529575768921451,0.00023823939422303628,0.0003577168081426972,4.0,5.0,0.0,0.0,0.5,0.0
exact_022,1820,3.0,10.0,3.0,0.0008985846220544553,0.00029952820735148507,0.0003577168081426972,3.3333333333333335,4.0,0.0,0.0,0.0008928571428571436,0.49910714285714286
exact_022,1821,4.0,15.0,4.0,0.0009529575768921453,0.00023823939422303633,0.0003577168081426972,3.75,4.0,0.0,0.0,0.49851190476190477,0.0014880952380952328
exact_022,1822,2.0,5.0,2.0,0.0009166493208656615,0.00045832466043283074,0.0005589325127229643,2.5,3.0,0.0,1.0,0.0008928571428571445,0.49910714285714286
exact_022,1823,3.0,10.0,3.0,0.0010910362648352263,0.00036367875494507546,0.00044714601017837143,3.3333333333333335,4.0,0.0,0.0,0.4937500000000004,0.006249999999999589
exact_022,1824,2.0,4.0,2.0,0.0010017036883225973,0.0005008518441612987,0.0006439868801799002,2.0,2.0,0.0,2.0,0.00625000000000003,0.49374999999999997
exact_022,1825,3.0,10.0,3.0,0.0009300637011710126,0.00031002123372367085,0.0003577168081426972,3.3333333333333335,4.0,0.0,0.0,0.4970238095238096,0.00297619047619041
exact_022,1826,4.0,14.0,4.0,0.0009020187034126251,0.00022550467585315628,0.00028617344651415776,3.5,4.0,0.0,0.0,0.005059523809523812,0.4949404761904762
exact_022,1827,3.0,11.0,3.0,0.0008798402613077779,0.00029328008710259265,0.00044714601017837143,3.6666666666666665,4.0,0.0,0.0,0.0,0.5
exact_022,1828,4.0,14.0,4.0,0.000959968826331742,0.0002399922065829355,0.00044714601017837143,3.5,4.0,0.0,0.0,0.4994047619047616,0.0005952380952384262
exact_022,1829,4.0,17.0,4.0,0.0009306646654086922,0.00023266616635217306,0.00044714601017837143,4.25,5.0,0.0,0.0,0.49970238095237973,0.0002976190476202678
exact_022,1830,4.0,16.0,4.0,0.0010193498164834298,0.00025483745412085745,0.0003577168081426972,4.0,4.0,0.0,0.0,0.49851190476190527,0.0014880952380947332
exact_022,1831,4.0,16.0,4.0,0.0009369318638873525,0.00023423296597183813,0.0003577168081426972,4.0,4.0,0.0,0.0,0.0008928571428571445,0.49910714285714286
exact_022,1832,4.0,17.0,4.0,0.0009020187034126253,0.00022550467585315633,0.00028617344651415776,4.25,5.0,0.0,0.0,0.001190476190476198,0.4988095238095238
exact_022,1833,5.0,19.0,5.0,0.0009249125791337578,0.00018498251582675158,0.00022893875721132618,3.8,5.0,0.0,0.0,0.5005952380952384,0.0005952380952384262
exact_022,1834,3.0,12.0,3.0,0.0008134480217164932,0.0002711493405721644,0.00044714601017837143,4.0,5.0,0.0,0.0,0.0,0.5
exact_022,1835,3.0,11.0,3.0,0.000872829011868181,0.00029094300395606036,0.0003577168081426972,3.6666666666666665,4.0,0.0,0.0,0.0,0.5
exact_022,1836,3.0,11.0,3.0,0.0007240703309011919,0.00024135677696706398,0.00044714601017837143,3.6666666666666665,4.0,0.0,0.0,0.0,0.5
exact_022,1837,2.0,4.0,2.0,0.0009166493208656615,0.00045832466043283074,0.0005589325127229643,2.0,2.0,0.0,2.0,0.4994047619047616,0.0005952380952384262
exact_022,1838,2.0,6.0,2.0,0.0005408678139117581,0.00027043390695587904,0.0003577168081426972,3.0,4.0,0.0,1.0,0.0,0.5
exact_022,1839,5.0,17.0,5.0,0.0010467572655907353,0.00020935145311814707,0.0003577168081426972,3.4,4.0,0.0,1.0,0.49999999999999933,6.661338147750939e-16
exact_022,1840,4.0,17.0,4.0,0.0009757369832346723,0.00024393424580866808,0.00028617344651415776,4.25,5.0,0.0,0.0,0.0008928571428571445,0.49910714285714286
exact_022,1841,5.0,21.0,5.0,0.0010558655482586364,0.00021117310965172728,0.00028617344651415776,4.2,5.0,0.0,0.0,0.5002976190476177,0.0002976190476177143
exact_022,1842,4.0,15.0,4.0,0.0010302244074509679,0.00025755610186274197,0.00028617344651415776,3.75,4.0,0.0,0.0,0.49999999999999933,6.661338147750939e-16
exact_022,1843,4.0,16.0,4.0,0.0010302244074509679,0.00025755610186274197,0.00028617344651415776,4.0,4.0,0.0,0.0,0.49999999999999933,6.661338147750939e-16
exact_022,1844,4.0,16.0,4.0,0.0009185022939318407,0.0002296255734829602,0.00028617344651415776,4.0,4.0,0.0,0.0,0.0011904761904761997,0.4988095238095238
exact_022,1845,4.0,15.0,4.0,0.0009076277029643027,0.00022690692574107567,0.0003577168081426972,3.75,4.0,0.0,0.0,0.0029761904761904747,0.49702380952380953
exact_022,1846,4.0,17.0,4.0,0.000865388502258813,0.00021634712556470326,0.00028617344651415776,4.25,5.0,0.0,0.0,0.0008928571428571445,0.49910714285714286
exact_022,1847,4.0,17.0,4.0,0.0009272019667058711,0.00023180049167646777,0.00028617344651415776,4.25,5.0,0.0,0.0,0.0014880952380952374,0.49851190476190477
exact_022,1848,4.0,16.0,4.0,0.0009272019667058711,0.00023180049167646777,0.00028617344651415776,4.0,4.0,0.0,0.0,0.0014880952380952374,0.49851190476190477
exact_022,1849,4.0,18.0,4.0,0.0008756092441357554,0.00021890231103393885,0.0003577168081426972,4.5,5.0,0.0,0.0,0.0005952380952380998,0.4994047619047619
exact_022,1850,5.0,24.0,5.0,0.0009299821989734453,0.00018599643979468907,0.00022893875721132618,4.8,5.0,0.0,0.0,0.5005952380952384,0.0005952380952384262
exact_022,1851,5.0,24.0,5.0,0.0009637405923567989,0.00019274811847135978,0.00022893875721132618,4.8,5.0,0.0,0.0,0.5002976190476189,0.00029761904761893554
exact_022,1852,4.0,18.0,4.0,0.0009621151271805982,0.00024052878179514956,0.0003577168081426972,4.5,5.0,0.0,0.0,0.497619047619046,0.0023809523809539823
exact_022,1853,5.0,23.0,5.0,0.0009249125791337576,0.00018498251582675152,0.00022893875721132618,4.6,5.0,0.0,0.0,0.4979166666666671,0.002083333333332882
exact_022,1854,4.0,18.0,4.0,0.000959968826331742,0.0002399922065829355,0.00044714601017837143,4.5,5.0,0.0,0.0,0.0,0.5
exact_022,1855,5.0,24.0,5.0,0.0008424946265376803,0.00016849892530753605,0.00018315100576906095,4.8,5.0,0.0,0.0,0.0011904761904761997,0.4988095238095238
exact_022,1856,5.0,21.0,5.0,0.0009643129392498274,0.00019286258784996548,0.0003577168081426972,4.2,5.0,0.0,0.0,0.4994047619047616,0.0005952380952384262
exact_022,1857,4.0,16.0,4.0,0.0009163788869587059,0.00022909472173967649,0.00044714601017837143,4.0,5.0,0.0,0.0,0.49851190476190477,0.0014880952380952328
exact_022,1858,2.0,7.0,2.0,0.00045787751442265235,0.00022893875721132618,0.00022893875721132618,3.5,4.0,0.0,0.0,0.0,0.5
exact_022,1859,3.0,12.0,3.0,0.0006868162716339786,0.0002289387572113262,0.00022893875721132618,4.0,4.0,0.0,0.0,0.0,0.5
exact_022,1860,4.0,15.0,4.0,0.0009272019667058711,0.00023180049167646777,0.00028617344651415776,3.75,4.0,0.0,0.0,0.5,0.0
exact_022,1861,4.0,15.0,4.0,0.0009020187034126253,0.00022550467585315633,0.00028617344651415776,3.75,4.0,0.0,0.0,0.002380952380952396,0.4976190476190476
exact_022,1862,3.0,11.0,3.0,0.000991626763852371,0.00033054225461745697,0.0005589325127229643,3.6666666666666665,4.0,0.0,0.0,0.002380952380952396,0.4976190476190476
exact_022,1863,2.0,6.0,2.0,0.0006438902546568549,0.00032194512732842745,0.0003577168081426972,3.0,4.0,0.0,1.0,0.0,0.5
exact_022,1864,3.0,6.0,3.0,0.0010731504244280916,0.0003577168081426972,0.0003577168081426972,2.0,2.0,0.0,3.0,0.49999999999999933,6.661338147750939e-16
exact_022,1865,3.0,12.0,3.0,0.0009443723734967205,0.0003147907911655735,0.0003577168081426972,4.0,4.0,0.0,0.0,0.4961309523809517,0.003869047619048327
exact_022,1866,3.0,10.0,3.0,0.0009443723734967205,0.0003147907911655735,0.0003577168081426972,3.3333333333333335,4.0,0.0,1.0,0.49880952380952326,0.0011904761904767414
exact_022,1867,2.0,4.0,2.0,0.0009166493208656615,0.00045832466043283074,0.0005589325127229643,2.0,2.0,0.0,2.0,0.49761904761904596,0.002380952380954038
exact_022,1868,3.0,12.0,3.0,0.001001607062799552,0.00033386902093318404,0.0003577168081426972,4.0,4.0,0.0,0.0,0.0002976190476190495,0.49970238095238095
exact_022,1869,4.0,16.0,4.0,0.0011132147069400737,0.00027830367673501843,0.0003577168081426972,4.0,4.0,0.0,0.0,0.49999999999999933,6.661338147750939e-16
exact_022,1870,4.0,15.0,4.0,0.0011132147069400735,0.0002783036767350184,0.0003577168081426972,3.75,4.0,0.0,0.0,0.4991071428571426,0.0008928571428574172
exact_022,1871,3.0,12.0,3.0,0.0008270412604259158,0.00027568042014197193,0.0003577168081426972,4.0,4.0,0.0,0.0,0.0,0.5
exact_022,1872,2.0,7.0,2.0,0.0009166493208656615,0.00045832466043283074,0.0005589325127229643,3.5,4.0,0.0,0.0,0.0,0.5
exact_022,1873,2.0,7.0,2.0,0.0009166493208656615,0.00045832466043283074,0.0005589325127229643,3.5,4.0,0.0,0.0,0.0,0.5
exact_022,1874,4.0,14.0,4.0,0.000916327375738333,0.00022908184393458325,0.0003577168081426972,3.5,4.0,0.0,0.0,0.49970238095237973,0.0002976190476202678
exact_022,1875,3.0,10.0,3.0,0.0008816445848880501,0.0002938815282960167,0.0005589325127229643,3.3333333333333335,4.0,0.0,0.0,0.0,0.5
exact_022,1876,2.0,4.0,2.0,0.0011178650254459286,0.0005589325127229643,0.0005589325127229643,2.0,2.0,0.0,2.0,0.497321428571429,0.002678571428570975
exact_022,1877,4.0,16.0,4.0,0.0009157550288453047,0.00022893875721132618,0.00022893875721132618,4.0,4.0,0.0,0.0,0.49851190476190477,0.0014880952380952328
exact_022,1878,4.0,15.0,4.0,0.0009729897181481363,0.00024324742953703407,0.00028617344651415776,3.75,4.0,0.0,0.0,0.5002976190476189,0.00029761904761893554
exact_022,1879,3.0,10.0,3.0,0.0008012856502396417,0.00026709521674654727,0.00028617344651415776,3.3333333333333335,4.0,0.0,0.0,0.0,0.5
exact_022,1880,3.0,10.0,3.0,0.0008012856502396417,0.00026709521674654727,0.00028617344651415776,3.3333333333333335,4.0,0.0,0.0,0.0,0.5
exact_022,1881,3.0,10.0,3.0,0.0008012856502396417,0.00026709521674654727,0.00028617344651415776,3.3333333333333335,4.0,0.0,0.0,0.0,0.5
exact_022,1882,4.0,15.0,4.0,0.0009729897181481363,0.00024324742953703407,0.00028617344651415776,3.75,4.0,0.0,0.0,0.0032738095238095217,0.4967261904761905
exact_022,1883,3.0,11.0,3.0,0.000793334378262935,0.00026444479275431165,0.00044714601017837143,3.6666666666666665,4.0,0.0,0.0,0.0,0.5
exact_022,1884,4.0,14.0,4.0,0.0009185352611128792,0.0002296338152782198,0.00028617344651415776,3.5,4.0,0.0,0.0,0.0032738095238095217,0.4967261904761905
exact_022,1885,3.0,10.0,3.0,0.0010194929032066868,0.00033983096773556226,0.00044714601017837143,3.3333333333333335,4.0,0.0,0.0,0.499702380952381,0.00029761904761899105
exact_022,1886,3.0,11.0,3.0,0.0007440509609368102,0.0002480169869789367,0.00028617344651415776,3.6666666666666665,4.0,0.0,0.0,0.0,0.5
exact_022,1887,4.0,16.0,4.0,0.0009844366560087026,0.00024610916400217566,0.00028617344651415776,4.0,4.0,0.0,0.0,0.0005952380952380998,0.4994047619047619
exact_022,1888,4.0,16.0,4.0,0.0010874590967537995,0.00027186477418844986,0.00028617344651415776,4.0,5.0,0.0,0.0,0.497916666666667,0.002083333333332993
exact_022,1889,3.0,11.0,3.0,0.0008585203395424733,0.00028617344651415776,0.00028617344651415776,3.6666666666666665,4.0,0.0,0.0,0.0,0.5
exact_022,1890,3.0,11.0,3.0,0.0007440509609368102,0.0002480169869789367,0.00028617344651415776,3.6666666666666665,4.0,0.0,0.0,0.0,0.5
exact_022,1891,4.0,15.0,4.0,0.0009272019667058711,0.00023180049167646777,0.00028617344651415776,3.75,4.0,0.0,0.0,0.4991071428571427,0.0008928571428573062
exact_022,1892,4.0,15.0,4.0,0.0009729897181481363,0.00024324742953703407,0.00028617344651415776,3.75,4.0,0.0,0.0,0.004166666666666687,0.4958333333333333
exact_022,1893,4.0,16.0,4.0,0.0008814142152636058,0.00022035355381590146,0.00028617344651415776,4.0,4.0,0.0,0.0,0.0029761904761904747,0.49702380952380953
exact_022,1894,4.0,15.0,4.0,0.0009844366560087026,0.00024610916400217566,0.00028617344651415776,3.75,4.0,0.0,0.0,0.5,0.0
exact_022,1895,4.0,16.0,4.0,0.0008814142152636058,0.00022035355381590146,0.00028617344651415776,4.0,4.0,0.0,0.0,0.0029761904761904747,0.49702380952380953
exact_022,1896,4.0,16.0,4.0,0.0009020187034126251,0.00022550467585315628,0.00028617344651415776,4.0,4.0,0.0,0.0,0.002380952380952396,0.4976190476190476
exact_022,1897,4.0,16.0,4.0,0.0009163273757383331,0.00022908184393458328,0.0003577168081426972,4.0,4.0,0.0,0.0,0.4994047619047616,0.0005952380952384262
exact_022,1898,4.0,16.0,4.0,0.0009328109662575485,0.00023320274156438713,0.0003577168081426972,4.0,4.0,0.0,0.0,0.49851190476190477,0.0014880952380952328
exact_022,1899,4.0,16.0,4.0,0.0009328109662575484,0.0002332027415643871,0.0003577168081426972,4.0,4.0,0.0,0.0,0.0026785714285714295,0.4973214285714286
exact_022,1900,4.0,17.0,4.0,0.0009328109662575484,0.0002332027415643871,0.0003577168081426972,4.25,5.0,0.0,0.0,0.4979166666666671,0.002083333333332882
exact_022,1901,4.0,17.0,4.0,0.0008905717655520588,0.0002226429413880147,0.00028617344651415776,4.25,5.0,0.0,0.0,0.0005952380952380998,0.4994047619047619
exact_022,1902,4.0,18.0,4.0,0.000916327375738333,0.00022908184393458325,0.0003577168081426972,4.5,5.0,0.0,0.0,0.4970238095238096,0.00297619047619041
